date,City Hall,Exchange Place,Hamilton Park,Sip Ave_x,Christ Hospital,Baldwin at Montgomery,Warren St,Newport PATH,Newark Ave,Brunswick St,Newport Pkwy,Bayside Park,Grove St PATH,Riverview Park,Essex Light Rail,Paulus Hook,Columbia Park,Heights Elevator,NJCU,MLK Light Rail,5 Corners Library,Dey St,Oakland Ave,Hilltop,Van Vorst Park,McGinley Square,Central Ave,JC Medical Center,North St,Lincoln Park,Liberty Light Rail,West Side Light Rail,Pershing Field,Garfield Ave Station,Union St,Jersey & 6th St,Morris Canal,Jersey & 3rd,Lafayette Park,Monmouth and 6th,Dixon Mills,Marin Light Rail,Manila & 1st,Columbus Drive,Bethune Center,Leonard Gordon Park,Danforth Light Rail,Brunswick & 6th,Astor Place,JCBS Depot,Communipaw & Berry Lane,York St,Harborside,Washington St,Journal Square,Montgomery St,Glenwood Ave,Fairmount Ave,Bergen Ave,Grand St,Jackson Square,Sip Ave_y,Hoboken Ave at Monmouth St,Columbus Dr at Exchange Pl
2015-10-31,30.0,26.0,33.0,28.0,6.0,12.0,29.0,42.0,38.0,21.0,36.0,0.0,38.0,5.0,29.0,10.0,1.0,5.0,0.0,2.0,6.0,3.0,5.0,8.0,34.0,13.0,3.0,22.0,0.0,6.0,9.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2015-11-01,19.0,41.0,30.0,23.0,0.0,7.0,37.0,34.0,28.0,13.0,32.0,0.0,46.0,5.0,33.0,25.0,1.0,5.0,0.0,0.0,2.0,1.0,5.0,7.0,17.0,15.0,2.0,20.0,0.0,7.0,18.0,2.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
2015-11-02,21.0,59.0,50.0,38.0,9.0,14.0,23.0,64.0,26.0,38.0,26.0,0.0,100.0,3.0,35.0,31.0,1.0,5.0,3.0,0.0,11.0,4.0,14.0,12.0,32.0,25.0,6.0,14.0,0.0,11.0,6.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2015-11-03,28.0,67.0,64.0,42.0,15.0,15.0,21.0,33.0,34.0,47.0,33.0,4.0,75.0,1.0,42.0,30.0,4.0,6.0,2.0,2.0,9.0,4.0,9.0,16.0,28.0,16.0,5.0,11.0,1.0,10.0,14.0,1.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
2015-11-04,20.0,77.0,49.0,40.0,12.0,13.0,25.0,61.0,23.0,33.0,27.0,1.0,100.0,2.0,34.0,26.0,1.0,7.0,3.0,0.0,12.0,4.0,11.0,13.0,24.0,11.0,7.0,18.0,4.0,11.0,9.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2015-11-05,17.0,61.0,53.0,43.0,14.0,10.0,22.0,43.0,36.0,41.0,18.0,0.0,98.0,0.0,31.0,21.0,2.0,2.0,4.0,2.0,11.0,5.0,17.0,8.0,29.0,21.0,10.0,9.0,1.0,11.0,7.0,2.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0
2015-11-06,30.0,64.0,43.0,51.0,14.0,11.0,33.0,62.0,24.0,39.0,20.0,1.0,83.0,5.0,40.0,25.0,3.0,6.0,0.0,0.0,10.0,5.0,13.0,10.0,29.0,24.0,8.0,11.0,1.0,14.0,15.0,3.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0
2015-11-07,24.0,40.0,23.0,29.0,6.0,18.0,34.0,26.0,30.0,23.0,36.0,1.0,58.0,4.0,36.0,21.0,0.0,2.0,0.0,0.0,4.0,4.0,4.0,5.0,27.0,15.0,2.0,17.0,4.0,11.0,19.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
2015-11-08,22.0,33.0,32.0,35.0,5.0,12.0,28.0,31.0,24.0,15.0,31.0,1.0,60.0,3.0,45.0,31.0,0.0,3.0,0.0,2.0,6.0,3.0,3.0,10.0,20.0,5.0,4.0,21.0,0.0,10.0,20.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
2015-11-09,24.0,39.0,54.0,46.0,15.0,9.0,18.0,37.0,27.0,43.0,25.0,1.0,51.0,1.0,25.0,26.0,1.0,3.0,2.0,2.0,10.0,8.0,10.0,12.0,22.0,17.0,10.0,9.0,0.0,9.0,9.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0
2015-11-10,9.0,24.0,34.0,31.0,4.0,8.0,12.0,24.0,14.0,22.0,11.0,0.0,55.0,4.0,21.0,11.0,0.0,0.0,1.0,0.0,3.0,3.0,12.0,5.0,17.0,16.0,4.0,8.0,0.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
2015-11-11,25.0,35.0,48.0,49.0,10.0,14.0,19.0,35.0,34.0,37.0,19.0,0.0,58.0,3.0,21.0,20.0,0.0,4.0,1.0,0.0,10.0,5.0,13.0,9.0,15.0,17.0,6.0,8.0,3.0,4.0,9.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0
2015-11-12,17.0,38.0,51.0,36.0,8.0,13.0,19.0,35.0,27.0,44.0,21.0,0.0,61.0,0.0,35.0,19.0,0.0,3.0,2.0,0.0,11.0,7.0,13.0,8.0,30.0,20.0,5.0,9.0,2.0,9.0,4.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2015-11-13,22.0,45.0,57.0,33.0,10.0,10.0,23.0,38.0,26.0,41.0,22.0,1.0,59.0,2.0,30.0,12.0,1.0,1.0,1.0,0.0,6.0,6.0,13.0,7.0,28.0,15.0,5.0,11.0,2.0,11.0,7.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
2015-11-14,18.0,20.0,25.0,21.0,4.0,11.0,19.0,18.0,19.0,22.0,21.0,3.0,35.0,1.0,29.0,11.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,6.0,24.0,10.0,3.0,9.0,1.0,5.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
2015-11-15,17.0,25.0,22.0,27.0,5.0,7.0,22.0,15.0,25.0,17.0,35.0,0.0,50.0,2.0,26.0,13.0,0.0,2.0,0.0,0.0,2.0,4.0,3.0,6.0,11.0,7.0,7.0,15.0,1.0,8.0,10.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
2015-11-16,28.0,71.0,55.0,46.0,12.0,8.0,27.0,45.0,40.0,34.0,36.0,2.0,80.0,6.0,45.0,33.0,2.0,4.0,0.0,0.0,7.0,9.0,14.0,12.0,33.0,25.0,5.0,14.0,0.0,6.0,6.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0
2015-11-17,22.0,55.0,57.0,35.0,6.0,13.0,28.0,51.0,31.0,32.0,16.0,1.0,54.0,3.0,40.0,13.0,1.0,5.0,2.0,0.0,9.0,3.0,12.0,8.0,31.0,16.0,6.0,7.0,1.0,10.0,8.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
2015-11-18,24.0,58.0,55.0,32.0,12.0,12.0,19.0,39.0,33.0,37.0,18.0,1.0,79.0,0.0,28.0,14.0,0.0,8.0,0.0,1.0,11.0,7.0,12.0,9.0,27.0,13.0,8.0,13.0,2.0,9.0,11.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
2015-11-19,7.0,18.0,40.0,22.0,6.0,7.0,14.0,22.0,15.0,37.0,16.0,0.0,36.0,0.0,25.0,7.0,1.0,2.0,0.0,0.0,3.0,6.0,9.0,2.0,30.0,10.0,5.0,10.0,0.0,5.0,7.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2015-11-20,16.0,58.0,54.0,37.0,9.0,10.0,23.0,49.0,30.0,38.0,23.0,2.0,76.0,2.0,36.0,24.0,2.0,5.0,0.0,0.0,4.0,7.0,13.0,10.0,26.0,20.0,6.0,12.0,0.0,7.0,11.0,1.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
2015-11-21,14.0,23.0,29.0,24.0,2.0,8.0,17.0,14.0,25.0,27.0,14.0,1.0,48.0,5.0,34.0,13.0,0.0,6.0,0.0,0.0,1.0,4.0,3.0,4.0,33.0,10.0,4.0,9.0,6.0,8.0,14.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
2015-11-22,18.0,9.0,20.0,28.0,1.0,7.0,21.0,18.0,24.0,17.0,20.0,0.0,41.0,3.0,15.0,12.0,0.0,3.0,0.0,0.0,3.0,5.0,3.0,10.0,20.0,10.0,1.0,12.0,2.0,9.0,4.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2015-11-23,12.0,36.0,37.0,42.0,9.0,7.0,17.0,26.0,22.0,31.0,19.0,1.0,73.0,0.0,27.0,16.0,0.0,1.0,2.0,0.0,4.0,7.0,8.0,7.0,27.0,15.0,4.0,10.0,0.0,12.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
2015-11-24,15.0,34.0,50.0,36.0,11.0,3.0,19.0,25.0,18.0,42.0,13.0,0.0,57.0,3.0,29.0,17.0,1.0,1.0,5.0,0.0,7.0,2.0,10.0,11.0,23.0,19.0,5.0,6.0,0.0,6.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2015-11-25,14.0,35.0,37.0,31.0,13.0,4.0,18.0,23.0,21.0,27.0,17.0,0.0,63.0,4.0,19.0,16.0,0.0,2.0,1.0,0.0,11.0,5.0,11.0,7.0,28.0,21.0,4.0,6.0,2.0,7.0,7.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
2015-11-26,21.0,22.0,9.0,14.0,1.0,2.0,15.0,10.0,10.0,10.0,15.0,0.0,10.0,3.0,14.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,13.0,6.0,7.0,3.0,2.0,5.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2015-11-27,22.0,25.0,31.0,20.0,10.0,2.0,22.0,30.0,16.0,20.0,14.0,1.0,24.0,1.0,26.0,15.0,1.0,1.0,0.0,0.0,5.0,5.0,3.0,6.0,19.0,16.0,5.0,20.0,2.0,4.0,16.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
2015-11-28,9.0,22.0,12.0,19.0,3.0,2.0,14.0,14.0,23.0,18.0,12.0,1.0,18.0,4.0,13.0,7.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,18.0,6.0,2.0,7.0,2.0,5.0,4.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
2015-11-29,5.0,9.0,19.0,20.0,1.0,6.0,14.0,9.0,15.0,13.0,12.0,1.0,38.0,1.0,7.0,10.0,0.0,2.0,0.0,0.0,3.0,2.0,4.0,4.0,10.0,5.0,3.0,9.0,1.0,9.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
2015-11-30,15.0,42.0,34.0,35.0,13.0,8.0,14.0,31.0,21.0,31.0,13.0,0.0,72.0,4.0,22.0,15.0,1.0,2.0,3.0,0.0,6.0,6.0,9.0,13.0,22.0,18.0,5.0,3.0,2.0,7.0,9.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
2015-12-01,9.0,20.0,29.0,24.0,6.0,3.0,9.0,16.0,17.0,22.0,10.0,0.0,26.0,2.0,11.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,12.0,4.0,13.0,17.0,7.0,3.0,5.0,4.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
2015-12-02,9.0,27.0,35.0,26.0,9.0,1.0,13.0,18.0,16.0,24.0,13.0,1.0,32.0,1.0,15.0,7.0,0.0,1.0,3.0,0.0,8.0,2.0,0.0,6.0,13.0,20.0,7.0,8.0,0.0,6.0,4.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
2015-12-03,18.0,28.0,43.0,28.0,12.0,8.0,18.0,33.0,30.0,27.0,25.0,1.0,51.0,6.0,27.0,15.0,0.0,0.0,2.0,2.0,7.0,5.0,11.0,3.0,23.0,12.0,9.0,6.0,1.0,11.0,7.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2015-12-04,25.0,35.0,54.0,23.0,11.0,8.0,19.0,25.0,26.0,38.0,20.0,2.0,43.0,4.0,36.0,17.0,1.0,3.0,1.0,1.0,11.0,6.0,9.0,5.0,30.0,18.0,10.0,10.0,2.0,7.0,8.0,2.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
2015-12-05,16.0,26.0,40.0,17.0,5.0,6.0,16.0,23.0,20.0,28.0,16.0,0.0,39.0,3.0,16.0,12.0,0.0,2.0,1.0,0.0,2.0,3.0,6.0,3.0,18.0,11.0,8.0,12.0,0.0,14.0,8.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2015-12-06,15.0,20.0,22.0,23.0,7.0,3.0,3.0,8.0,12.0,14.0,21.0,0.0,50.0,1.0,25.0,13.0,0.0,5.0,0.0,0.0,8.0,4.0,6.0,5.0,16.0,10.0,4.0,9.0,2.0,6.0,6.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
2015-12-07,16.0,41.0,32.0,47.0,9.0,9.0,21.0,31.0,21.0,35.0,18.0,0.0,68.0,6.0,26.0,15.0,0.0,3.0,3.0,2.0,5.0,2.0,10.0,10.0,19.0,10.0,9.0,8.0,1.0,7.0,6.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0
2015-12-08,27.0,35.0,60.0,29.0,9.0,11.0,19.0,27.0,20.0,39.0,20.0,0.0,32.0,3.0,32.0,13.0,0.0,1.0,4.0,1.0,9.0,5.0,10.0,9.0,21.0,17.0,7.0,6.0,1.0,3.0,6.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
2015-12-09,20.0,25.0,52.0,29.0,11.0,9.0,17.0,41.0,25.0,30.0,16.0,0.0,55.0,5.0,24.0,15.0,0.0,2.0,3.0,1.0,7.0,3.0,13.0,11.0,26.0,10.0,8.0,9.0,2.0,7.0,5.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
2015-12-10,25.0,33.0,44.0,37.0,9.0,8.0,20.0,33.0,35.0,34.0,21.0,1.0,43.0,6.0,31.0,14.0,0.0,4.0,1.0,2.0,5.0,4.0,12.0,8.0,27.0,19.0,6.0,9.0,4.0,9.0,6.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
2015-12-11,17.0,44.0,26.0,44.0,12.0,9.0,18.0,38.0,21.0,32.0,21.0,0.0,48.0,4.0,24.0,21.0,0.0,3.0,3.0,1.0,1.0,3.0,7.0,8.0,26.0,15.0,7.0,11.0,1.0,12.0,7.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
2015-12-12,19.0,20.0,22.0,24.0,5.0,14.0,14.0,24.0,17.0,17.0,19.0,0.0,36.0,4.0,28.0,11.0,0.0,3.0,1.0,0.0,2.0,2.0,7.0,9.0,21.0,15.0,8.0,32.0,7.0,9.0,13.0,3.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
2015-12-13,16.0,20.0,23.0,37.0,11.0,7.0,19.0,25.0,29.0,15.0,24.0,2.0,34.0,1.0,24.0,23.0,0.0,3.0,1.0,0.0,3.0,0.0,8.0,7.0,13.0,11.0,9.0,19.0,3.0,5.0,22.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
2015-12-14,20.0,31.0,34.0,37.0,8.0,8.0,17.0,29.0,22.0,31.0,16.0,0.0,67.0,3.0,30.0,19.0,1.0,3.0,5.0,1.0,4.0,6.0,11.0,5.0,16.0,14.0,12.0,11.0,1.0,7.0,5.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
2015-12-15,14.0,37.0,47.0,37.0,8.0,11.0,22.0,40.0,27.0,29.0,18.0,0.0,67.0,3.0,26.0,19.0,0.0,4.0,5.0,1.0,7.0,5.0,15.0,6.0,29.0,18.0,7.0,13.0,1.0,8.0,8.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
2015-12-16,22.0,44.0,55.0,37.0,13.0,7.0,19.0,29.0,21.0,37.0,18.0,0.0,52.0,2.0,28.0,14.0,0.0,4.0,2.0,0.0,6.0,3.0,11.0,7.0,29.0,18.0,6.0,13.0,2.0,7.0,6.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
2015-12-17,11.0,23.0,36.0,28.0,7.0,6.0,8.0,21.0,12.0,28.0,11.0,1.0,47.0,4.0,17.0,12.0,2.0,0.0,0.0,1.0,1.0,2.0,7.0,5.0,20.0,12.0,6.0,10.0,1.0,6.0,7.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2015-12-18,20.0,32.0,47.0,27.0,9.0,9.0,19.0,37.0,19.0,24.0,14.0,0.0,53.0,4.0,21.0,22.0,0.0,4.0,2.0,1.0,6.0,5.0,7.0,5.0,27.0,15.0,6.0,11.0,0.0,7.0,7.0,0.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
2015-12-19,8.0,14.0,17.0,20.0,2.0,8.0,13.0,11.0,16.0,12.0,17.0,0.0,23.0,2.0,17.0,4.0,0.0,1.0,1.0,0.0,8.0,0.0,3.0,5.0,21.0,11.0,3.0,5.0,0.0,4.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
2015-12-20,13.0,10.0,15.0,18.0,5.0,2.0,19.0,12.0,12.0,12.0,12.0,0.0,30.0,1.0,9.0,5.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,18.0,7.0,0.0,6.0,1.0,4.0,8.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
